Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::add,"1024;
1024;
",,38.36,62.89,0,2.24,0,0
empty_tensor,,,12.39,12.39,0,0,0,0
aclnnAdd,,,12.14,12.14,2.24,2.24,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.42,14.49,0,0,0,0
empty_tensor,,,7.07,7.07,0,0,0,0
triton_kernel_add,,,21.02,21.02,21.424,21.424,0,0
aten::add,"1024;
1024;
",,31.76,57.16,0,2.56,0,0
empty_tensor,,,13.44,13.44,0,0,0,0
aclnnAdd,,,11.96,11.96,2.56,2.56,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.69,15.46,0,0,0,0
empty_tensor,,,6.77,6.77,0,0,0,0
triton_kernel_add,,,29.63,29.63,21.72,21.72,0,0
aten::add,"1024;
1024;
",,23.71,45.7,0,2.496,0,0
empty_tensor,,,10.76,10.76,0,0,0,0
aclnnAdd,,,11.23,11.23,2.496,2.496,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.37,12.27,0,0,0,0
empty_tensor,,,5.9,5.9,0,0,0,0
triton_kernel_add,,,14.75,14.75,21.36,21.36,0,0
aten::add,"1024;
1024;
",,22.99,43.71,0,2.344,0,0
empty_tensor,,,9.54,9.54,0,0,0,0
aclnnAdd,,,11.18,11.18,2.344,2.344,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.38,18.17,0,0,0,0
empty_tensor,,,6.79,6.79,0,0,0,0
triton_kernel_add,,,15.08,15.08,21.624,21.624,0,0
aten::add,"1024;
1024;
",,23.42,45.62,0,2.624,0,0
empty_tensor,,,10.19,10.19,0,0,0,0
aclnnAdd,,,12.01,12.01,2.624,2.624,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.7,13.5,0,0,0,0
empty_tensor,,,6.8,6.8,0,0,0,0
triton_kernel_add,,,14.4,14.4,21.424,21.424,0,0
aten::add,"1024;
1024;
",,23.04,53.34,0,2.6,0,0
empty_tensor,,,10.25,10.25,0,0,0,0
aclnnAdd,,,20.05,20.05,2.6,2.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.06,17.06,0,0,0,0
empty_tensor,,,6.0,6.0,0,0,0,0
triton_kernel_add,,,15.67,15.67,21.84,21.84,0,0
aten::add,"1024;
1024;
",,23.46,44.47,0,2.6,0,0
empty_tensor,,,10.55,10.55,0,0,0,0
aclnnAdd,,,10.46,10.46,2.6,2.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.45,12.58,0,0,0,0
empty_tensor,,,6.13,6.13,0,0,0,0
triton_kernel_add,,,14.45,14.45,21.336,21.336,0,0
aten::add,"1024;
1024;
",,23.07,43.92,0,2.56,0,0
empty_tensor,,,10.04,10.04,0,0,0,0
aclnnAdd,,,10.81,10.81,2.56,2.56,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.75,12.71,0,0,0,0
empty_tensor,,,5.96,5.96,0,0,0,0
triton_kernel_add,,,14.91,14.91,21.504,21.504,0,0
aten::add,"1024;
1024;
",,22.91,44.14,0,2.504,0,0
empty_tensor,,,10.04,10.04,0,0,0,0
aclnnAdd,,,11.19,11.19,2.504,2.504,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.48,14.27,0,0,0,0
empty_tensor,,,6.79,6.79,0,0,0,0
triton_kernel_add,,,33.15,33.15,21.4,21.4,0,0
aten::add,"1024;
1024;
",,23.89,45.84,0,2.52,0,0
empty_tensor,,,10.9,10.9,0,0,0,0
aclnnAdd,,,11.05,11.05,2.52,2.52,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.64,12.78,0,0,0,0
empty_tensor,,,6.14,6.14,0,0,0,0
triton_kernel_add,,,15.37,15.37,21.544,21.544,0,0
aten::add,"1024;
1024;
",,23.22,42.9,0,2.16,0,0
empty_tensor,,,9.95,9.95,0,0,0,0
aclnnAdd,,,9.73,9.73,2.16,2.16,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.77,12.12,0,0,0,0
empty_tensor,,,5.35,5.35,0,0,0,0
triton_kernel_add,,,14.96,14.96,21.32,21.32,0,0
aten::add,"1024;
1024;
",,23.18,44.08,0,2.456,0,0
empty_tensor,,,10.15,10.15,0,0,0,0
aclnnAdd,,,10.75,10.75,2.456,2.456,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.95,12.95,0,0,0,0
empty_tensor,,,6.0,6.0,0,0,0,0
triton_kernel_add,,,14.97,14.97,21.56,21.56,0,0
aten::add,"1024;
1024;
",,23.93,45.07,0,2.456,0,0
empty_tensor,,,9.78,9.78,0,0,0,0
aclnnAdd,,,11.36,11.36,2.456,2.456,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.72,12.91,0,0,0,0
empty_tensor,,,5.19,5.19,0,0,0,0
triton_kernel_add,,,23.35,23.35,21.36,21.36,0,0
aten::add,"1024;
1024;
",,23.39,44.57,0,2.52,0,0
empty_tensor,,,10.1,10.1,0,0,0,0
aclnnAdd,,,11.08,11.08,2.52,2.52,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.46,15.13,0,0,0,0
empty_tensor,,,7.67,7.67,0,0,0,0
triton_kernel_add,,,15.05,15.05,21.6,21.6,0,0
aten::add,"1024;
1024;
",,24.08,45.24,0,2.056,0,0
empty_tensor,,,10.63,10.63,0,0,0,0
aclnnAdd,,,10.53,10.53,2.056,2.056,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.93,12.92,0,0,0,0
empty_tensor,,,5.99,5.99,0,0,0,0
triton_kernel_add,,,14.68,14.68,21.424,21.424,0,0
aten::add,"1024;
1024;
",,22.64,44.53,0,2.056,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
aclnnAdd,,,11.71,11.71,2.056,2.056,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.0,13.97,0,0,0,0
empty_tensor,,,6.97,6.97,0,0,0,0
triton_kernel_add,,,15.22,15.22,21.76,21.76,0,0
aten::add,"1024;
1024;
",,23.05,43.97,0,2.0,0,0
empty_tensor,,,10.26,10.26,0,0,0,0
aclnnAdd,,,10.66,10.66,2.0,2.0,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.52,12.54,0,0,0,0
empty_tensor,,,6.02,6.02,0,0,0,0
triton_kernel_add,,,28.24,28.24,21.44,21.44,0,0
aten::add,"1024;
1024;
",,23.53,44.51,0,2.016,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
aclnnAdd,,,10.8,10.8,2.016,2.016,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.84,13.63,0,0,0,0
empty_tensor,,,6.79,6.79,0,0,0,0
triton_kernel_add,,,15.37,15.37,21.576,21.576,0,0
aten::add,"1024;
1024;
",,23.88,45.28,0,2.056,0,0
empty_tensor,,,10.31,10.31,0,0,0,0
aclnnAdd,,,11.09,11.09,2.056,2.056,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.74,13.56,0,0,0,0
empty_tensor,,,6.82,6.82,0,0,0,0
triton_kernel_add,,,15.07,15.07,21.48,21.48,0,0
aten::add,"1024;
1024;
",,22.78,43.09,0,2.064,0,0
empty_tensor,,,9.64,9.64,0,0,0,0
aclnnAdd,,,10.67,10.67,2.064,2.064,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.48,12.1,0,0,0,0
empty_tensor,,,5.62,5.62,0,0,0,0
triton_kernel_add,,,24.43,24.43,21.56,21.56,0,0
aten::add,"1024;
1024;
",,23.01,51.99,0,1.976,0,0
empty_tensor,,,10.29,10.29,0,0,0,0
aclnnAdd,,,18.69,18.69,1.976,1.976,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.65,13.29,0,0,0,0
empty_tensor,,,6.64,6.64,0,0,0,0
triton_kernel_add,,,14.13,14.13,21.32,21.32,0,0
aten::add,"1024;
1024;
",,23.13,44.45,0,2.016,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
aclnnAdd,,,11.14,11.14,2.016,2.016,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.9,12.77,0,0,0,0
empty_tensor,,,5.87,5.87,0,0,0,0
triton_kernel_add,,,15.29,15.29,21.56,21.56,0,0
aten::add,"1024;
1024;
",,22.93,43.64,0,2.056,0,0
empty_tensor,,,10.02,10.02,0,0,0,0
aclnnAdd,,,10.69,10.69,2.056,2.056,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.8,12.79,0,0,0,0
empty_tensor,,,5.99,5.99,0,0,0,0
triton_kernel_add,,,14.64,14.64,21.4,21.4,0,0
aten::add,"1024;
1024;
",,23.19,43.78,0,2.096,0,0
empty_tensor,,,10.64,10.64,0,0,0,0
aclnnAdd,,,9.95,9.95,2.096,2.096,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.64,12.47,0,0,0,0
empty_tensor,,,5.83,5.83,0,0,0,0
triton_kernel_add,,,22.66,22.66,21.52,21.52,0,0
aten::add,"1024;
1024;
",,22.32,43.81,0,1.976,0,0
empty_tensor,,,9.79,9.79,0,0,0,0
aclnnAdd,,,11.7,11.7,1.976,1.976,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.67,12.81,0,0,0,0
empty_tensor,,,6.14,6.14,0,0,0,0
triton_kernel_add,,,14.65,14.65,21.4,21.4,0,0
aten::add,"1024;
1024;
",,22.64,42.71,0,2.2,0,0
empty_tensor,,,9.81,9.81,0,0,0,0
aclnnAdd,,,10.26,10.26,2.2,2.2,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.34,12.31,0,0,0,0
empty_tensor,,,5.97,5.97,0,0,0,0
triton_kernel_add,,,13.95,13.95,21.544,21.544,0,0
aten::add,"1024;
1024;
",,23.52,43.82,0,1.96,0,0
empty_tensor,,,9.8,9.8,0,0,0,0
aclnnAdd,,,10.5,10.5,1.96,1.96,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.56,12.97,0,0,0,0
empty_tensor,,,6.41,6.41,0,0,0,0
triton_kernel_add,,,15.25,15.25,21.384,21.384,0,0
aten::add,"1024;
1024;
",,22.88,42.78,0,2.04,0,0
empty_tensor,,,9.45,9.45,0,0,0,0
aclnnAdd,,,10.45,10.45,2.04,2.04,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.78,12.68,0,0,0,0
empty_tensor,,,5.9,5.9,0,0,0,0
triton_kernel_add,,,23.05,23.05,21.32,21.32,0,0
aten::add,"1024;
1024;
",,22.53,43.8,0,2.08,0,0
empty_tensor,,,10.22,10.22,0,0,0,0
aclnnAdd,,,11.05,11.05,2.08,2.08,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.58,12.43,0,0,0,0
empty_tensor,,,5.85,5.85,0,0,0,0
triton_kernel_add,,,14.54,14.54,21.264,21.264,0,0
aten::add,"1024;
1024;
",,23.73,44.78,0,1.984,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
aclnnAdd,,,10.87,10.87,1.984,1.984,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.74,13.51,0,0,0,0
empty_tensor,,,6.77,6.77,0,0,0,0
triton_kernel_add,,,14.6,14.6,21.304,21.304,0,0
